,Score,AnswerCount,ViewCount,FavoriteCount,CommentCount,Ans_Score,Auth_reputation,Editor_reputation,Words_in_Title,Words_in_Title_Description,Accepted_Ans,Tags_Count,title_tag_ratio,Creation_Days,Last_Edit_Days,Last_Activity_Days,Closed_Days,Category
304,2,1,132,3,2,1,249041,249041,7,201,2,2,21.69,1721,3718,3718,2806,0
305,2,2,1081,0,13,3,6412,6412,6,140,4,2,52.94,2297,2297,2298,2230,0
306,1,2,1094,0,6,1,541,541,5,448,4,3,42.86,2670,2670,2670,1857,1
307,2,1,319,0,2,6,5279,1,4,29,2,2,70.27,1314,3220,1314,3213,0
308,5,4,18803,1,2,3,14849,1,7,574,8,3,20.78,2088,3220,4479,2439,0
309,2,4,96,0,2,1,319,16378,14,91,8,3,21.28,2095,2095,2096,2432,0
310,2,2,3483,1,4,1,1534,1534,12,420,4,3,36.96,3821,3821,3829,706,1
311,2,3,30,0,1,0,55,26206,8,171,6,2,37.68,4290,4290,4290,237,0
312,1,4,107,1,2,5,6347,6347,5,77,8,3,52.94,695,695,695,3832,0
313,3,3,3400,1,3,3,391,13804,9,496,6,4,15.56,2810,2810,2810,1717,0
314,2,1,228,0,1,0,3412,10153,8,90,2,3,32.35,1901,1906,1907,2626,1
315,18,1,12922,8,3,9,1125,27150,6,166,2,5,59.52,2095,2095,2339,2432,0
316,1,1,682,1,9,0,767,767,7,583,2,5,32.61,3363,3373,3374,1164,1
317,1,1,71,0,2,4,91,69913,9,170,2,1,13.79,3222,3222,3222,1305,0
318,2,4,1414,0,3,5,25,25,4,215,8,2,29.63,1753,1753,1754,2774,1
319,1,1,415,0,3,2,3471,3471,4,232,2,3,27.59,2473,2473,2473,2054,1
320,2,10,2144,0,9,7,19576,86098,14,49,20,4,20.00,987,987,987,3540,0
321,3,3,338,0,4,2,768,768,13,141,6,2,22.22,2810,2810,2810,1717,1
322,83,3,85461,11,1,48,3050,232702,12,147,6,3,34.78,1484,3404,3404,299,0
323,19,3,1553,5,2,38,2139,53711,11,85,6,5,48.74,2460,2461,2538,2067,0
324,2,2,1895,0,1,1,193,82030,12,71,4,2,17.28,2759,2759,2759,1768,0
325,7,4,2922,0,12,5,81,38859,11,199,8,3,29.27,2758,2758,2765,1769,0
326,2,2,1201,2,3,6,5162,5162,6,115,4,2,37.29,3008,3008,3008,1519,1
327,5,2,4542,5,1,12,5167,5030,7,165,4,5,38.60,2752,4085,4085,1775,0
328,1,2,496,0,1,2,13,4078,9,149,4,4,51.43,2402,2402,2402,2125,1
329,10,6,8131,3,4,0,26489,94318,14,299,12,2,37.78,1191,4440,4443,3336,0
330,5,2,1357,1,4,13,1563,10417,16,206,4,2,21.36,2353,2353,2353,2174,0
331,2,2,103,0,9,5,23,22027,13,239,4,5,42.52,2925,2925,2925,1602,0
332,1,1,67,0,3,0,139,139,12,243,2,2,27.16,3507,3507,3507,1020,1
333,9,1,518,3,1,14,187,26956,13,252,2,2,15.22,4115,4115,4115,412,0
334,1,1,38,0,1,2,33,92701,10,58,2,2,26.32,3727,3727,3727,800,0
335,6,2,1169,1,3,4,399,94562,9,130,4,5,29.09,4179,4180,4180,347,0
336,1,1,3343,0,1,4,801,1,5,290,2,5,41.30,3653,4344,3929,874,1
337,26,6,56127,6,3,23,21740,20242,7,80,12,4,53.73,1314,1314,4112,3213,0
338,1,3,400,0,6,1,7971,4843,13,169,6,3,30.00,4268,4269,4269,259,1
339,5,2,2201,0,1,4,764,21837,8,70,4,1,10.91,1499,2247,2247,3028,0
340,1,2,74,0,3,2,33,33,12,325,4,2,24.49,2331,2331,2331,2196,1
341,1,1,69,1,2,2,1046,1046,7,146,2,2,21.82,4038,4040,4041,489,1
342,2,1,57,0,3,1,420,420,11,179,2,3,23.26,3843,3843,3843,684,1
343,3,2,153,0,1,5,6404,48511,10,102,4,1,21.05,2549,2549,2931,1978,0
344,1,2,2005,3,1,2,43,43,5,135,4,5,38.53,2462,2468,2468,2065,1
345,1,1,254,0,3,1,99755,37652,12,153,2,4,20.74,3798,3798,3800,729,0
346,1,1,170,1,1,1,133,19472,8,182,2,4,34.38,3831,3832,3832,696,0
347,6,3,9004,3,2,12,2159,1,8,238,6,3,53.52,2226,3220,2226,2301,0
348,1,1,1191,0,3,1,3757,3757,10,877,2,3,26.37,3315,3315,3316,1212,1
349,3,1,395,1,2,2,2329,3356,10,22,2,4,53.97,2660,2660,2689,1867,1
350,6,2,3515,3,1,2,774,1,17,366,4,4,37.88,2886,3220,4206,1641,1
351,2,3,2568,0,4,2,25,25,10,228,6,5,29.01,2837,2837,3733,1690,1
352,1,1,131,0,1,1,27,23346,17,318,2,3,36.21,3963,3963,3963,564,0
353,9,1,20228,6,1,25,93,14527,9,98,2,4,24.49,1924,1924,2998,2603,0
354,2,4,943,0,1,1,9095,9095,8,104,8,2,37.29,4129,4129,4129,398,1
355,1,1,49,0,3,3,13,13,8,302,2,3,40.00,4260,4260,4260,267,1
356,3,1,188,1,2,0,79,41127,20,200,2,5,23.26,2205,2205,2205,2322,0
357,1,1,382,0,1,1,9145,243047,12,337,2,4,23.01,3522,3855,3855,672,0
358,2,3,50,0,2,2,557,557,15,100,6,4,30.00,4343,4343,4343,184,1
359,1,1,43,0,5,2,585,853099,9,107,2,4,53.10,2767,2767,2767,1760,0
360,1,1,75,0,1,2,43,43,10,94,2,3,42.35,3767,3767,3767,760,1
361,2,3,811,1,5,2,123,123,5,236,6,3,63.53,3758,3758,3758,769,1
362,1,2,1430,1,2,8,179,84734,6,226,4,5,20.78,3041,3041,3041,1486,0
363,1,3,912,0,7,3,9344,9344,9,431,6,3,50.00,1206,1207,1207,3317,0
364,2,2,63,0,3,1,59,59,6,162,4,3,43.14,2729,2729,2729,1798,1
365,16,4,6177,5,1,14,50144,50144,11,104,8,5,30.40,1063,1063,1931,3464,0
366,9,3,25399,9,2,5,111712,111712,4,166,6,3,41.86,704,2263,2263,2700,0
367,2,2,323,0,1,0,1218,1218,3,239,4,2,48.89,3285,3285,3290,1242,1
368,1,2,865,1,1,3,831,29372,4,63,4,4,67.69,1379,1965,3429,3148,0
369,13,25,79545,56,2,36,9585,18329,10,68,50,1,24.14,31,309,1318,3330,0
370,2,1,6135,1,1,0,23,93348,10,259,2,5,26.80,3331,3331,3331,1196,0
371,6,2,7976,2,3,10,583,120508,13,181,4,4,39.22,744,744,2892,3783,0
372,2,1,7335,2,9,11,37,37,7,211,2,5,38.83,3284,3284,3284,1243,1
373,1,2,58,0,6,1,2896,67923,9,53,4,3,35.44,3130,3130,3130,1397,0
374,1,3,497,0,3,1,527,2916,6,133,6,3,23.68,3626,3627,3627,901,1
375,3,1,2001,0,1,3,4629,8921,8,62,2,5,44.19,2354,2373,2373,2173,1
376,1,2,72,0,1,3,510,2034,14,204,4,3,26.67,3977,3977,3977,550,1
377,5,4,816,2,2,10,1750,1187,7,137,8,3,26.47,3729,3729,3729,798,1
378,1,1,75,0,4,1,179,179,5,121,2,3,56.72,3384,3384,3384,1143,1
379,2,1,121,1,7,4,10921,10921,16,168,2,2,21.15,2049,2049,2049,2478,0
380,2,4,454,0,1,1,79,103894,16,136,8,5,19.77,3884,3884,3884,643,0
381,4,3,688,0,5,2,447,447,6,97,6,1,40.00,3717,3717,3717,810,1
382,1,1,65,1,3,1,1050,1050,8,389,2,1,16.33,2210,2210,2210,2317,1
383,1,1,57,0,7,0,35,39294,16,101,2,2,14.74,4338,4339,4341,189,0
384,1,4,88,1,1,2,421,421,19,90,8,3,12.50,4000,4003,4003,527,1
385,3,3,145,1,1,2,67,9212,9,140,6,4,32.61,2599,2599,2599,1928,0
386,1,2,94,0,4,2,55,55,11,167,4,2,44.74,3472,3472,3472,1055,1
387,1,2,63,0,5,4,11,853099,5,156,4,3,41.51,1849,1849,1850,2678,0
388,2,3,128,0,7,5,1438,1438,6,206,6,3,30.99,3795,3795,3795,732,1
389,3,2,4268,1,2,6,402,402,10,40,4,5,41.38,3116,3116,3116,1411,1
390,1,1,72,0,2,1,211,30642,6,432,2,5,21.95,3278,4128,4128,1249,0
391,3,2,13525,2,1,6,305,6511,11,69,4,3,24.18,3562,3563,3563,965,0
392,3,5,1569,0,4,3,293,853099,7,68,10,3,35.85,2004,2004,2004,2523,0
393,1,2,1884,0,3,1,55,29647,9,163,4,5,29.79,2766,2766,2766,1761,0
394,2,1,615,0,5,2,3362,573366,14,223,2,2,25.49,3249,3249,3249,1278,0
395,2,1,172,1,1,4,10199,31370,4,118,2,1,12.90,1168,1437,1437,3359,0
396,4,1,3670,1,2,1,347,347,6,288,2,2,65.22,2934,2935,3290,1593,1
397,1,1,950,0,5,4,69,38799,22,258,2,2,20.16,1955,1955,1955,2572,0
398,14,4,10924,4,5,9,10240,11494,5,37,8,2,44.44,582,961,2965,3945,0
399,128,5,26843,20,4,189,5442,1574,6,153,10,5,39.18,2983,4105,4145,1544,0
400,1,1,130,0,1,2,25787,25787,9,108,2,2,29.41,2971,2971,2971,1556,0
401,6,2,696,0,1,4,219,219,4,95,4,3,20.41,1060,1060,4091,3467,1
402,280,11,192331,128,5,320,6502,92701,5,100,22,3,41.38,1706,4217,4394,2821,0
403,5,2,1522,3,2,5,734,734,9,129,4,1,26.23,2820,2820,2820,1707,1
404,9,2,2964,1,2,6,2220,2220,11,158,4,2,27.85,2803,2803,3986,1724,0
405,3,2,6547,5,1,4,171,171,9,349,4,3,36.62,968,968,3808,3559,1
406,2,2,2154,1,2,3,7615,7615,8,190,4,2,19.35,1486,1486,1486,3041,0
407,14,10,32940,4,2,28,163,1681,13,340,20,3,27.42,4217,4217,4495,310,0
408,1,6,2336,1,1,3,3763,1,4,95,12,4,20.00,1435,3220,1435,3092,0
409,2,1,4007,0,5,3,4980,18265,9,659,2,3,33.77,4081,4085,4085,446,1
410,2,1,398,1,1,3,9150,1,6,240,2,4,42.20,1561,4344,1561,2966,0
411,21,4,53552,6,3,53,635,117159,8,74,8,3,22.22,1434,1972,3706,3093,0
412,1,5,498,0,4,2,1069,1,16,96,10,3,36.54,1611,3220,1611,2916,1
413,1,1,40,1,2,1,2338,574,9,224,2,5,41.03,3791,3791,3791,736,1
414,4,3,1027,1,3,2,509,1,11,277,6,3,40.00,1133,3220,1134,3394,1
415,1,1,475,0,1,1,743,743,9,278,2,4,44.44,3653,3654,3654,874,1
416,1,2,608,0,1,3,1758,209696,14,62,4,2,19.78,1583,1583,1584,2944,0
417,1,1,408,0,1,0,3442,3442,5,295,2,4,26.09,1065,1066,1066,3462,1
418,7,5,1435,1,5,2,945,945,25,465,10,2,9.03,2653,2663,2670,1874,1
419,2,1,537,0,1,2,616,616,6,161,2,2,28.57,2787,2787,2787,1740,1
420,1,2,111,0,4,1,353,353,9,296,4,4,31.11,3864,3864,3864,663,1
421,1,1,50,0,6,2,4625,6957,5,301,2,3,24.24,2231,3128,3128,2296,1
422,4,1,3316,1,3,4,1099,31002,9,59,2,3,39.39,2718,2718,2718,1809,0
423,4,4,9355,0,3,3,65,26900,18,131,8,3,19.05,2638,2638,3380,1889,0
424,1,2,556,0,2,1,351,351,10,242,4,2,41.56,3913,3914,3915,614,1
425,4,2,1087,1,4,3,71,111009,5,131,4,4,45.71,3210,3210,3210,1317,0
426,12,2,8859,6,1,18,929,929,10,720,4,3,19.35,3275,3289,4512,1252,1
427,5,3,329,1,3,2,133,26499,13,91,6,3,26.83,3237,3237,3237,1290,0
428,2,1,1099,0,2,1,51,51,10,70,2,4,24.06,4114,4116,4116,413,1
429,5,4,1493,1,5,3,491,1,10,204,8,3,38.89,3451,4344,3526,1076,1
430,1,2,5361,2,3,5,15,289298,6,132,4,2,17.24,2062,2062,2062,2465,0
431,3,1,3551,2,7,2,21957,21957,12,121,2,4,34.00,1968,1968,1968,2559,0
432,3,2,3208,0,2,3,77603,3981,7,49,4,4,40.00,676,676,676,3851,0
433,1,2,1992,2,5,1,403,403,14,138,4,4,36.70,3034,3034,3034,1493,1
434,3,1,315,1,4,1,79,40999,7,175,2,4,40.00,3808,3808,3809,719,0
435,8,3,209,1,1,5,24242,24242,10,237,6,1,16.13,638,638,638,3889,0
436,2,2,79,1,6,6,47,2352,17,57,4,3,35.19,4172,4172,4172,355,1
437,1,5,721,0,2,1,1614,1614,12,649,10,5,37.62,3955,3955,3955,572,1
438,1,3,73,0,7,1,10771,10771,10,102,6,2,34.78,4206,4206,4206,321,0
439,4,1,1821,0,4,1,167,21249,9,129,2,2,39.51,1481,1481,1481,3046,0
440,12,2,25875,1,3,14,12849,12849,8,129,4,2,43.08,1514,1514,4068,3013,0
441,1,2,277,0,2,1,13,11831,5,269,4,5,43.56,3811,3811,3811,716,0
442,2,1,1822,0,2,2,410,410,7,249,2,3,35.29,2024,2026,2026,2503,1
443,1,2,53,0,3,1,13,13,19,385,4,5,35.71,4469,4470,4470,58,1
444,2,1,201,1,2,3,619,1,10,285,2,3,31.33,1493,3220,1494,3034,1
445,20,5,2570,3,5,5,653,26956,8,85,10,4,28.57,1107,3396,3397,3420,0
446,17,4,31127,4,1,42,23948,23948,9,289,8,2,12.70,1263,1263,4275,3264,0
447,1,1,284,1,3,1,121,170061,6,57,2,4,38.30,3768,3768,3768,759,0
448,1,1,1201,0,2,1,24659,24659,9,542,2,3,26.97,1995,1996,1996,2532,0
449,18,3,22145,5,3,30,1864,1864,10,185,6,5,38.46,2786,2786,2786,1741,0
450,1,1,380,0,3,1,1896,1896,8,300,2,4,34.95,2628,2629,2629,1899,1
451,2,1,1894,0,5,2,383,383,11,180,2,3,22.99,1995,1995,1995,2532,1
452,1,3,127,0,2,2,383,383,10,273,6,3,17.72,4041,4042,4042,486,1
453,2,2,5900,0,2,2,113,113,8,282,4,5,44.66,2936,2936,2937,1591,1
454,1,2,122,0,1,4,803,6746,9,145,4,2,38.24,4041,4041,4041,486,1
455,14,3,36956,7,1,25,4751,5055,5,185,6,5,33.80,1784,2678,3830,2743,0
456,1,1,3590,2,5,1,43,290713,8,259,2,5,28.00,3447,3447,3447,1080,0
457,8,2,2931,1,11,16,293,293,8,552,4,4,41.58,2992,2992,3636,1535,1
458,2,3,872,1,2,2,57,48539,11,93,6,3,27.66,4303,4304,4304,224,0
459,9,7,6955,3,2,10,235,235,4,205,14,3,44.44,336,336,3899,4191,1
460,1,2,46,0,2,0,31,31,12,95,4,2,23.81,3835,3835,3835,692,1
461,3,2,66,0,4,7,119,92701,12,88,4,2,19.28,2934,2934,2934,1593,0
462,2,3,340,1,4,3,65,65,14,104,6,1,11.76,2422,2422,2422,2105,1
463,2,1,322,1,4,1,225,225,7,70,2,2,14.08,2347,2347,2347,2180,1
464,2,1,52,0,1,2,23,25366,10,199,2,4,36.04,4143,4143,4143,384,0
465,13,3,7617,4,5,5,853,853,12,293,6,5,34.43,3183,3183,4391,1344,1
466,1,2,48,0,2,1,3270,3270,10,167,4,3,17.98,3350,3350,3350,1177,1
467,22,4,16004,9,11,18,33378,33378,9,209,8,5,35.29,1983,1983,2391,2544,0
468,4,3,6857,3,2,7,298,1,10,462,6,2,39.44,1602,3220,3344,2925,1
469,9,1,162,1,5,12,249041,853099,9,67,2,3,24.66,2143,2724,2724,2384,0
470,1,1,716,0,12,1,1237,1237,7,243,2,4,26.67,3995,3995,3995,532,1
471,2,1,66,1,4,4,529,12737,6,162,2,4,42.42,4296,4296,4296,231,0
472,2,4,8887,1,3,8,684,684,7,132,8,1,29.17,2817,2817,2817,1710,0
473,2,1,82,2,3,1,389,389,14,497,2,5,10.22,4351,4352,4352,176,1
474,2,1,6988,1,3,4,81,21123,9,421,2,4,34.23,3643,3650,3650,884,0
475,2,1,2071,0,2,2,512,119549,8,446,2,3,33.33,2045,2047,2051,2482,0
476,1,3,49,0,5,2,303,303,14,168,6,4,24.00,3149,3149,3149,1378,1
477,3,1,6700,0,1,3,1097,1097,5,94,2,2,40.00,1444,1444,1445,3083,0
478,9,7,35111,5,5,22,32556,32556,7,94,14,3,50.00,208,210,3543,4319,0
479,1,2,54,1,2,8,1526,72739,9,32,4,1,7.02,4433,4433,4433,94,0
480,1,1,84,0,4,2,9069,9069,7,85,2,2,20.00,3856,3856,3856,671,1
481,3,2,469,1,1,3,33,50596,14,69,4,3,42.37,3964,4000,4000,563,0
482,7,2,1050,0,8,1,6354,6354,8,442,4,5,42.59,3362,3364,3370,1165,1
483,74,6,102229,19,3,74,7211,11286,9,18,12,2,47.62,2992,3779,4366,1535,0
484,1,1,242,0,3,0,23,23,10,400,2,2,18.67,3926,3927,3927,601,1
485,2,4,8050,0,3,3,33,33,8,238,8,3,46.58,2686,2686,2686,1841,0
486,1,2,124,0,1,0,157,1454,7,272,4,3,53.52,3394,3395,3395,1133,1
487,13,2,3661,1,1,7,1495,1,4,262,4,3,26.92,1884,3220,1986,2643,1
488,5,2,9455,3,4,5,101,101,11,166,4,3,13.08,3382,3382,4300,1145,0
489,4,2,67,0,2,2,43,163160,5,174,4,3,26.67,3066,3066,3066,1461,0
490,2,1,41,0,2,5,117,16911,9,79,2,3,39.02,3580,3580,3580,947,0
491,1,2,4620,1,1,5,31,137,3,68,4,4,37.29,3678,3678,4353,849,1
492,5,2,1434,0,1,6,1313,66466,6,125,4,4,55.00,1472,1472,3737,3055,0
493,2,1,73,0,5,1,77,77,2,35,2,3,48.15,4376,4377,4378,151,1
494,1,2,1619,0,2,0,1097,8062,10,616,4,5,57.34,1710,2102,2102,2817,0
495,2,1,846,0,4,3,4786,4786,12,185,2,3,33.33,3092,3092,3092,1435,1
496,1,1,817,2,2,2,2141,2141,4,103,2,2,12.50,3834,3834,3834,693,1
497,1,2,80,0,8,2,79,4996,11,179,4,2,20.90,2894,2894,2894,1633,1
498,3,3,196,0,6,3,781,573366,4,106,6,4,21.88,2866,2866,2866,1661,0
499,3,4,331,0,5,3,1085,1085,8,176,8,3,17.28,3556,3556,3556,971,1
500,2,2,2464,0,2,2,111,111,11,355,4,4,40.45,1958,1958,1958,2569,1
501,2,2,904,0,3,1,187805,187805,4,77,4,3,28.00,2004,2004,2006,2523,0
502,20,2,15698,8,2,35,303,8711,8,344,4,3,21.28,2857,2858,3097,1670,0
503,15,1,9791,2,6,32,321,93348,7,149,2,5,19.75,2666,2771,3565,1861,0
504,1,2,673,0,2,0,23,18554,9,744,4,2,44.12,4080,4080,4080,447,0
505,2,3,4770,1,8,3,1572,18833,5,406,6,3,27.40,1298,1360,1987,3229,0
506,3,1,1004,2,8,6,91,91,12,261,2,2,40.86,3775,3776,3776,752,1
507,1,2,124,0,1,0,13,99427,9,176,4,3,34.88,2967,2968,2968,1560,0
508,6,1,1263,0,1,4,153,153,13,288,2,3,21.21,1444,1450,1450,3083,1
509,4,1,3685,1,5,9,131,59513,7,483,2,5,40.91,2449,2450,2450,2078,0
510,121,19,26287,64,1,26,37729,92701,8,181,38,2,40.00,148,3622,4286,4379,0
511,2,2,2771,0,6,4,123,853099,22,136,4,5,29.33,2439,2439,2440,2088,0
512,5,3,7032,2,1,10,786,9022,5,67,6,2,24.00,3059,3059,4167,1468,0
513,3,3,5532,0,2,3,633,633,6,53,6,3,27.50,2998,2998,3818,1529,1
514,3,3,63,1,2,3,57,103943,11,155,6,3,9.30,4192,4192,4192,335,0
515,7,5,4220,0,2,6,7824,2075,7,36,10,5,39.13,1305,2835,2835,3222,0
516,2,9,23317,0,2,8,256302,1,4,53,18,1,31.58,233,3220,234,4294,0
517,1,3,151,0,3,1,13,13,10,342,6,5,37.36,2357,2357,2357,2170,1
518,1,1,82,0,6,0,164,164,15,360,2,5,41.27,4459,4461,4461,68,1
519,3,1,40,0,2,1,77,8222,12,263,2,4,19.82,4461,4462,4462,66,1
520,2,1,4161,2,1,13,3677,3677,10,1124,2,4,24.07,2780,2780,2788,1747,0
521,3,1,61,1,3,3,516,20004,14,65,2,4,41.67,3768,3768,3768,759,0
522,3,3,1025,0,3,4,830,249041,15,61,6,3,20.31,3591,3591,4403,936,0
523,4,1,3079,1,1,2,277,24821,13,285,2,5,31.03,3033,3033,3033,1494,0
524,1,4,71,0,4,2,39,1973,8,401,8,2,35.71,4252,4252,4252,275,1
525,2,1,1057,0,3,3,1672,1672,20,45,2,1,11.67,3251,3275,3313,1276,1
526,4,2,3011,0,6,1,13919,809,11,205,4,2,35.90,2481,3715,3715,2046,0
527,2,1,59,0,2,0,25,25,6,183,2,4,38.30,3137,3137,3138,1390,1
528,4,1,1999,2,3,4,3270,3270,11,493,2,3,40.38,3356,3770,3770,1171,1
529,1,2,113,0,2,1,140,140,12,242,4,3,10.43,4281,4281,4281,246,1
530,45,4,36198,18,4,24,64258,3958,7,161,8,4,54.55,419,3783,4111,4108,0
531,2,2,384,0,2,3,175,120227,16,59,4,5,36.80,3838,3860,4481,689,0
532,2,3,74,0,5,2,23,23,18,110,6,1,15.91,4501,4501,4502,26,1
533,10,4,3870,0,1,5,2419,2419,16,186,8,2,24.07,1816,1819,3222,2711,1
534,62,7,19143,13,2,91,23265,853099,9,61,14,4,27.03,406,3558,3558,969,0
535,4,1,1147,0,3,3,43,43,5,260,2,4,39.47,3194,3194,3194,1333,1
536,3,2,1112,0,3,4,1279,1279,8,507,4,5,36.36,3013,3013,3013,1514,1
537,1,1,804,0,2,2,6501,6501,8,286,2,3,33.85,3086,3086,3086,1441,1
538,1,3,2778,0,2,0,13,13,6,416,6,1,43.24,3349,3349,4428,1178,1
539,5,2,4386,0,2,2,88413,88413,9,631,4,5,39.22,2721,2724,2724,1806,0
540,2,4,12118,2,4,3,1097,3355,10,87,8,2,32.84,1389,1389,1436,3138,0
541,1,3,2997,0,1,2,616,56961,9,73,6,3,42.55,2296,2606,2606,2231,0
542,1,1,310,0,7,2,544,119549,8,241,2,5,15.79,1598,1599,1599,2929,0
543,9,3,10235,1,2,8,22477,26956,7,141,6,5,28.57,3468,4256,4489,1059,0
544,9,2,9911,1,2,7,574,5055,8,222,4,2,37.84,1604,3153,3859,2923,0
545,1,1,51,0,4,1,1166,67923,12,173,2,2,24.00,4417,4417,4417,110,0
546,4,3,1411,1,1,16,45420,45420,3,95,6,4,64.71,1476,1476,1476,3051,0
547,1,2,381,0,2,2,585,585,12,288,4,2,29.63,2797,2797,2797,1730,1
548,9,3,16419,2,2,8,1277,111009,9,123,6,4,53.85,3269,3269,3927,1258,0
549,1,1,130,0,3,2,119,119,11,395,2,4,21.62,4081,4081,4082,446,1
550,1,2,24,0,1,2,13,13,7,129,4,4,52.17,3990,3990,3990,537,1
551,67,7,101755,20,1,95,2229,1038,14,102,14,2,35.79,2246,3026,4503,2281,0
552,3,1,1639,0,5,1,7777,40337,10,201,2,4,40.43,967,4459,4459,3560,0
553,1,1,50,0,1,1,35,35,12,187,2,2,38.55,4418,4418,4418,109,1
554,6,1,2058,1,8,7,2021,2021,8,840,2,3,30.14,1805,1808,1808,2722,1
555,3,1,1782,0,1,4,2100,15324,9,58,2,2,23.81,1232,1232,1232,3295,0
556,1,2,208,0,2,1,77,77,7,93,4,3,59.77,3165,3165,3165,1362,1
557,2,1,298,0,1,3,17704,22234,13,585,2,4,31.37,1164,1164,1164,2157,0
558,1,1,1420,0,5,1,240,170061,7,34,2,4,9.52,3816,3816,3816,711,0
559,4,4,7935,1,4,7,3502,121747,5,19,8,1,37.21,931,3223,3223,3596,0
560,2,5,6978,4,1,3,8464,8464,4,161,10,3,51.85,994,994,2816,3533,0
561,1,1,28,0,5,1,493,493,13,140,2,4,29.91,3831,3831,3831,696,1
562,3,1,763,1,4,3,1079,1079,5,46,2,3,30.77,2093,2093,2093,2434,1
563,2,2,592,0,4,3,3496,142435,12,501,4,3,20.56,1146,1146,1146,3381,0
564,3,4,854,0,2,0,31,31,5,166,8,4,11.49,3221,3221,4509,1306,1
565,1,3,34,0,1,5,13,13,12,101,6,1,5.80,2581,2581,2581,1946,1
566,2,2,267,0,4,0,145,19021,5,85,4,4,17.39,4317,4323,4323,210,0
567,4,1,175,0,5,4,207,111514,8,82,2,5,34.48,2982,2982,2982,1545,0
568,2,1,210,0,2,1,127,127,16,534,2,4,24.19,4172,4172,4172,355,1
569,1,3,465,0,2,3,1290,1290,4,57,6,3,24.56,2966,2966,2966,1561,1
570,3,1,272,2,5,3,133,133,9,928,2,4,23.26,2774,2775,2775,1753,1
571,2,4,5716,0,1,3,88413,1,12,133,8,4,35.05,1942,3220,1942,2585,0
572,2,2,161,0,3,1,187,187,17,98,4,2,20.62,2476,2476,2476,2051,1
573,4,3,3798,0,2,5,1693,1693,9,369,6,2,30.56,1632,1632,2884,2895,1
574,1,2,40,0,1,1,1691,1691,12,321,4,3,43.75,3171,3171,3171,1356,1
575,2,1,1654,0,1,3,49,23250,12,79,2,3,30.59,3028,3028,3028,1499,0
576,7,1,1060,3,4,5,32886,32886,6,96,2,3,29.03,3151,3237,3900,1376,0
577,1,2,449,0,3,1,271,271,13,195,4,4,44.21,2485,2485,2485,2042,1
578,9,3,18413,2,1,9,343,4529,6,166,6,2,46.15,2375,4301,4301,2152,0
579,2,1,150,0,2,3,99,59513,6,51,2,4,30.59,2631,2679,2679,1896,0
580,10,3,5500,2,7,11,115,1,5,218,6,3,59.65,1995,3220,2108,2532,1
581,1,3,205,0,4,1,1528,1528,7,159,6,2,40.51,1968,1968,1968,2559,1
582,1,1,149,0,2,0,47,11767,15,929,2,4,29.13,3290,3290,3291,1237,0
583,7,2,4117,2,4,6,4857,111009,7,109,4,3,47.31,1190,3940,3964,3337,0
584,2,1,1062,0,4,1,1008,1008,23,303,2,4,23.36,3165,3165,3165,1362,1
585,1,1,348,0,2,1,334,4352,8,237,2,4,42.37,2963,3116,3116,1564,1
586,1,1,841,0,2,1,12919,12919,12,151,2,5,20.00,4388,4388,4388,139,0
587,3,1,57,0,5,1,1105,1105,15,107,2,3,35.56,3488,3488,3488,1039,1
588,4,2,3196,0,2,11,673,35740,5,86,4,4,62.50,1688,2501,3537,2839,0
589,1,1,4083,0,3,2,33,4877,10,242,2,4,33.03,2900,2911,2911,1627,0
590,1,1,35,0,3,0,259,259,12,210,2,2,28.57,3626,3626,3626,901,1
591,3,4,2472,0,3,9,1740,56787,5,178,8,4,34.21,898,898,898,3629,0
592,2,6,4267,2,23,3,6884,30306,13,649,12,5,45.53,533,1217,1217,3994,0
593,25,2,9933,7,1,7,253,10660,16,370,4,3,23.14,3087,3773,3773,1440,0
594,1,3,79,0,6,0,157,157,11,267,6,3,11.88,3131,3131,3131,1396,1
595,67,3,164238,21,6,134,5328,5328,9,367,6,3,36.36,2250,2250,4300,2277,0
596,1,3,1320,0,2,1,466,10429,11,196,6,5,32.35,3096,3101,3110,1431,0
597,1,2,476,0,1,1,1543,1543,3,177,4,3,19.61,2716,2716,2716,1811,1
598,14,6,1642,4,2,7,1502,1,13,163,12,5,27.27,1281,3220,4462,3246,1
599,1,1,58,0,3,1,27,27,7,119,2,5,28.95,4358,4358,4358,169,1
600,3,1,1686,0,1,9,133,111514,8,59,2,5,29.13,3096,3096,3096,1431,0
601,1,1,48,0,2,1,29,73359,6,505,2,2,26.42,2619,2619,2619,1908,0
602,2,2,31,0,2,3,1604,1604,5,92,4,2,22.73,4488,4488,4488,39,1
603,4,2,78,0,8,1,10199,10199,7,246,4,2,31.37,4093,4093,4093,434,0
604,3,2,4191,1,2,5,2343,2343,4,242,4,4,43.08,1849,1849,2186,2678,0
605,2,1,3045,4,3,1,149,89,13,165,2,4,43.41,3941,3941,4499,586,1
606,1,1,247,0,2,0,149,1,7,487,2,5,25.00,2501,3220,2517,2026,1
607,3,2,6623,0,6,2,269,269,7,1385,4,5,45.10,3952,3956,3956,575,1
608,1,3,50,0,2,2,91,12490,9,36,6,2,21.54,4343,4343,4343,183,0
609,3,2,2445,1,2,1,119,47022,12,78,4,5,21.49,3694,3694,3694,833,0
